Name,State,Type,Full_Location,Latitude,Longitude,Coal Consumption ,Coal type,Supply,Demand,Distance from plant,Length (km)
JK LAKSHMI CEMENT LTD,ODISHA,Cement,"JK LAKSHMI CEMENT LTD, ODISHA, India",20.5,84.41667,,,,0,,
JSW CEMENT LTD- JAJPUR,ODISHA,Cement,"JSW CEMENT LTD- JAJPUR, ODISHA, India",20.84852,86.33729,,,,0,,
OCL INDIA LTD- KAPILAS,ODISHA,Cement,"OCL INDIA LTD- KAPILAS, ODISHA, India",20.5,84.41667,,,,0,,
OCL INDIA LTD- RAJGANGPUR,ODISHA,Cement,"OCL INDIA LTD- RAJGANGPUR, ODISHA, India",22.2,84.583,,,,0,,
ODISHA CEMENT PLANT (A UNIT OF SHREE CEMENT LTD.),ODISHA,Cement,"ODISHA CEMENT PLANT (A UNIT OF SHREE CEMENT LTD.), ODISHA, India",20.5,84.41667,,,,0,,
ODISHA GRINDING PLANT,ODISHA,Cement,"ODISHA GRINDING PLANT, ODISHA, India",20.5,84.41667,,,,0,,
SHIVA CEMENT LIMITED,ODISHA,Cement,"SHIVA CEMENT LIMITED, ODISHA, India",20.5,84.41667,,,,0,,
SITA CEMENT LIMITED,ODISHA,Cement,"SITA CEMENT LIMITED, ODISHA, India",20.5,84.41667,,,,0,,
SITA CEMENT LTD,ODISHA,Cement,"SITA CEMENT LTD, ODISHA, India",20.5,84.41667,,,,0,,
TOSHALI CEMENTS PVT LTD - CHOUDWAR,ODISHA,Cement,"TOSHALI CEMENTS PVT LTD - CHOUDWAR, ODISHA, India",20.5,84.41667,,,,0,,
TOSHALI CEMENTS PVT. LTD - KORAPUT,ODISHA,Cement,"TOSHALI CEMENTS PVT. LTD - KORAPUT, ODISHA, India",19,83,,,,0,,
ULTRATECH- JHARSUGUDA CEMENT WORKS,ODISHA,Cement,"ULTRATECH- JHARSUGUDA CEMENT WORKS, ODISHA, India",20.5,84.41667,,,,0,,
ADITYA CEMENT,CHHATTISGARH,Cement,"ADITYA CEMENT, CHHATTISGARH, India",21.5,82,,,,0,,
AMBUJA CEMENTS LTD (UNIT: BHATAPARA II),CHHATTISGARH,Cement,"AMBUJA CEMENTS LTD (UNIT: BHATAPARA II), CHHATTISGARH, India",21.5,82,,,,0,,
AMBUJA CEMENTS LTD (UNIT: BHATAPARA),CHHATTISGARH,Cement,"AMBUJA CEMENTS LTD (UNIT: BHATAPARA), CHHATTISGARH, India",21.5,82,,,,0,,
CEMENT CORPORATION OF INDIA LTD-AKALTARA,CHHATTISGARH,Cement,"CEMENT CORPORATION OF INDIA LTD-AKALTARA, CHHATTISGARH, India",22.0253,82.42689,,,,0,,
CENTRAL CEMENT INDUSTRIES,CHHATTISGARH,Cement,"CENTRAL CEMENT INDUSTRIES, CHHATTISGARH, India",21.5,82,,,,0,,
CENTURY CEMENT,CHHATTISGARH,Cement,"CENTURY CEMENT, CHHATTISGARH, India",21.5,82,,,,0,,
JAMUL CEMENT WORKS,CHHATTISGARH,Cement,"JAMUL CEMENT WORKS, CHHATTISGARH, India",21.5,82,,,,0,,
JAYPEE CEMENT - BHILAI,CHHATTISGARH,Cement,"JAYPEE CEMENT - BHILAI, CHHATTISGARH, India",21.183411,81.361728,,,,0,,
JK LAKSHMI CEMENT LTD - DURG,CHHATTISGARH,Cement,"JK LAKSHMI CEMENT LTD - DURG, CHHATTISGARH, India",21.372824,81.449478,,,,0,,
LAXMAN CEMENT PRIVATE LIMITED,CHHATTISGARH,Cement,"LAXMAN CEMENT PRIVATE LIMITED, CHHATTISGARH, India",21.5,82,,,,0,,
NU VISTA LTD.- RISDA,CHHATTISGARH,Cement,"NU VISTA LTD.- RISDA, CHHATTISGARH, India",21.5,82,,,,0,,
NUVOCO VISTAS CORP LTD.- ARASMETA CEMENT PLANT,CHHATTISGARH,Cement,"NUVOCO VISTAS CORP LTD.- ARASMETA CEMENT PLANT, CHHATTISGARH, India",21.5,82,,,,0,,
NUVOCO VISTAS CORP LTD.- SONADIH CEMENT PLANT,CHHATTISGARH,Cement,"NUVOCO VISTAS CORP LTD.- SONADIH CEMENT PLANT, CHHATTISGARH, India",21.5,82,,,,0,,
RANVEER CEMENT PRIVATE LIMITED,CHHATTISGARH,Cement,"RANVEER CEMENT PRIVATE LIMITED, CHHATTISGARH, India",21.5,82,,,,0,,
SHRI RAM INDUSTRIES - RAJNANDGAON,CHHATTISGARH,Cement,"SHRI RAM INDUSTRIES - RAJNANDGAON, CHHATTISGARH, India",21.5,82,,,,0,,
ULTRATECH - HIRMI CEMENT WORKS,CHHATTISGARH,Cement,"ULTRATECH - HIRMI CEMENT WORKS, CHHATTISGARH, India",21.5,82,,,,0,,
ULTRATECH - RAWAN CEMENT WORKS,CHHATTISGARH,Cement,"ULTRATECH - RAWAN CEMENT WORKS, CHHATTISGARH, India",21.5,82,,,,0,,
ULTRATECH CEMENT LTD. UNIT: KUKURDIH CEMENT WORKS,CHHATTISGARH,Cement,"ULTRATECH CEMENT LTD. UNIT: KUKURDIH CEMENT WORKS, CHHATTISGARH, India",21.5,82,,,,0,,
AMETHA CEMENT WORKS,MADHYA PRADESH,Cement,"AMETHA CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
BADNAWAR GRINDING UNIT,MADHYA PRADESH,Cement,"BADNAWAR GRINDING UNIT, MADHYA PRADESH, India",23.5,78.5,,,,0,,
BELA CEMENT WORKS,MADHYA PRADESH,Cement,"BELA CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
BIRLA VIKAS &AMP;AMP;AMP; SATNA CEMENT WORKS,MADHYA PRADESH,Cement,"BIRLA VIKAS &AMP;AMP;AMP; SATNA CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
CALDERYS INDIA REFRACTORIES LIMITED,MADHYA PRADESH,Cement,"CALDERYS INDIA REFRACTORIES LIMITED, MADHYA PRADESH, India",23.5,78.5,,,,0,,
CEMENT CORPORATION OF INDIA LTD- NAYAGAON,MADHYA PRADESH,Cement,"CEMENT CORPORATION OF INDIA LTD- NAYAGAON, MADHYA PRADESH, India",25.89453,77.1486,,,,0,,
CEMENT CORPORATION OF INDIA LTD-MANDHAR,MADHYA PRADESH,Cement,"CEMENT CORPORATION OF INDIA LTD-MANDHAR, MADHYA PRADESH, India",23.5,78.5,,,,0,,
CREATIVE HOUSEWARES PVT. LTD,MADHYA PRADESH,Cement,"CREATIVE HOUSEWARES PVT. LTD, MADHYA PRADESH, India",23.5,78.5,,,,0,,
DHAR CEMENT WORKS,MADHYA PRADESH,Cement,"DHAR CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
HEIDELBERG CEMENT INDIA LTD- DAMOH,MADHYA PRADESH,Cement,"HEIDELBERG CEMENT INDIA LTD- DAMOH, MADHYA PRADESH, India",23.83653,79.44134,,,,0,,
J.K. CEMENT WORKS,MADHYA PRADESH,Cement,"J.K. CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
J.K. WHITE,MADHYA PRADESH,Cement,"J.K. WHITE, MADHYA PRADESH, India",23.5,78.5,,,,0,,
JAYKAYCEM CENTRAL LTD.,MADHYA PRADESH,Cement,"JAYKAYCEM CENTRAL LTD., MADHYA PRADESH, India",23.5,78.5,,,,0,,
JAYPEE CEMENT - REWA,MADHYA PRADESH,Cement,"JAYPEE CEMENT - REWA, MADHYA PRADESH, India",24.563498,81.170057,,,,0,,
JAYPEE CEMENT - BHILAI (CLK),MADHYA PRADESH,Cement,"JAYPEE CEMENT - BHILAI (CLK), MADHYA PRADESH, India",23.5,78.5,,,,0,,
JAYPEE NIGRIE CEMENT GRINDING UNIT (JNCGU),MADHYA PRADESH,Cement,"JAYPEE NIGRIE CEMENT GRINDING UNIT (JNCGU), MADHYA PRADESH, India",23.5,78.5,,,,0,,
JK CEMENT WORKS,MADHYA PRADESH,Cement,"JK CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
K. J. S. CEMENT LTD,MADHYA PRADESH,Cement,"K. J. S. CEMENT LTD, MADHYA PRADESH, India",23.5,78.5,,,,0,,
KYMORE CEMENT WORKS,MADHYA PRADESH,Cement,"KYMORE CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
M/S JABALPUR CEMENT INDUSTRIES PVT LTD,MADHYA PRADESH,Cement,"M/S JABALPUR CEMENT INDUSTRIES PVT LTD, MADHYA PRADESH, India",23.5,78.5,,,,0,,
MAGMAA TMT INDUSTRIES INDIA PVT LTD,MADHYA PRADESH,Cement,"MAGMAA TMT INDUSTRIES INDIA PVT LTD, MADHYA PRADESH, India",23.5,78.5,,,,0,,
MAIHAR CEMENT AND MAIHAR CEMENT-UNIT 2,MADHYA PRADESH,Cement,"MAIHAR CEMENT AND MAIHAR CEMENT-UNIT 2, MADHYA PRADESH, India",23.5,78.5,,,,0,,
PANNA,MADHYA PRADESH,Cement,"PANNA, MADHYA PRADESH, India",24.449893,80.146272,,,,0,,
PRISM CEMENT LTD. - I,MADHYA PRADESH,Cement,"PRISM CEMENT LTD. - I, MADHYA PRADESH, India",23.5,78.5,,,,0,,
RCCPL PRIVATE LIMITED,MADHYA PRADESH,Cement,"RCCPL PRIVATE LIMITED, MADHYA PRADESH, India",23.5,78.5,,,,0,,
RCCPL PRIVATE LIMITED,MADHYA PRADESH,Cement,"RCCPL PRIVATE LIMITED, MADHYA PRADESH, India",23.5,78.5,,,,0,,
SAGAR CEMENTS PRIVATE LIMITED,MADHYA PRADESH,Cement,"SAGAR CEMENTS PRIVATE LIMITED, MADHYA PRADESH, India",23.5,78.5,,,,0,,
SIDHI CEMENT WORKS,MADHYA PRADESH,Cement,"SIDHI CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
ULTRATECH- VIKRAM CEMENT WORKS,MADHYA PRADESH,Cement,"ULTRATECH- VIKRAM CEMENT WORKS, MADHYA PRADESH, India",23.5,78.5,,,,0,,
VS INDUSTRIES,MADHYA PRADESH,Cement,"VS INDUSTRIES, MADHYA PRADESH, India",23.5,78.5,,,,0,,
K K MINERALS INDUSTRIES,GUJARAT,Cement,"K K MINERALS INDUSTRIES, GUJARAT, India",23,71.75,,,,0,,
AADI CEMENTS PVT LTD,GUJARAT,Cement,"AADI CEMENTS PVT LTD, GUJARAT, India",23,71.75,,,,0,,
ADANI CEMENT INDUSTRIES LIMITED-DAHEJ,GUJARAT,Cement,"ADANI CEMENT INDUSTRIES LIMITED-DAHEJ, GUJARAT, India",21.7119,72.59113,,,,0,,
AMBUJA CEMENTS LTD (UNIT: AMBUJA NAGAR),GUJARAT,Cement,"AMBUJA CEMENTS LTD (UNIT: AMBUJA NAGAR), GUJARAT, India",23,71.75,,,,0,,
AMBUJA CEMENTS LTD (UNIT: MAGDALLA) (G),GUJARAT,Cement,"AMBUJA CEMENTS LTD (UNIT: MAGDALLA) (G), GUJARAT, India",23,71.75,,,,0,,
HI-BOND CEMENT (INDIA) PVT LTD,GUJARAT,Cement,"HI-BOND CEMENT (INDIA) PVT LTD, GUJARAT, India",23,71.75,,,,0,,
J.K. CEMENT WORKS,GUJARAT,Cement,"J.K. CEMENT WORKS, GUJARAT, India",23,71.75,,,,0,,
JK LAKSHMI CEMENT LTD- KALOL,GUJARAT,Cement,"JK LAKSHMI CEMENT LTD- KALOL, GUJARAT, India",22.60777,73.46272,,,,0,,
KASHI SALES CORPORATION,GUJARAT,Cement,"KASHI SALES CORPORATION, GUJARAT, India",23,71.75,,,,0,,
M/S JK LAKSHMI CEMENT LIMITED,GUJARAT,Cement,"M/S JK LAKSHMI CEMENT LIMITED, GUJARAT, India",23,71.75,,,,0,,
M/S. JK LAKSHMI CEMENT LIMITED,GUJARAT,Cement,"M/S. JK LAKSHMI CEMENT LIMITED, GUJARAT, India",23,71.75,,,,0,,
MAHARAJA INTERNATIONAL,GUJARAT,Cement,"MAHARAJA INTERNATIONAL, GUJARAT, India",23,71.75,,,,0,,
NEW KISHAN CEMENT PVT LTD,GUJARAT,Cement,"NEW KISHAN CEMENT PVT LTD, GUJARAT, India",23,71.75,,,,0,,
RAYMOND CEMENT INDUSTRIES,GUJARAT,Cement,"RAYMOND CEMENT INDUSTRIES, GUJARAT, India",23,71.75,,,,0,,
S.A.L. STEEL LIMITED,GUJARAT,Cement,"S.A.L. STEEL LIMITED, GUJARAT, India",23,71.75,,,,0,,
SANGHI INDUSTRIES LTD,GUJARAT,Cement,"SANGHI INDUSTRIES LTD, GUJARAT, India",23,71.75,,,,0,,
SAURASHTRA CEMENT LTD,GUJARAT,Cement,"SAURASHTRA CEMENT LTD, GUJARAT, India",23,71.75,,,,0,,
SHREE DIGVIJAY CEMENT CO. LTD,GUJARAT,Cement,"SHREE DIGVIJAY CEMENT CO. LTD, GUJARAT, India",23,71.75,,,,0,,
SHREE GANESH CONCRETE PVT LTD,GUJARAT,Cement,"SHREE GANESH CONCRETE PVT LTD, GUJARAT, India",23,71.75,,,,0,,
SHREE GANESH CONCRETE PVT LTD.,GUJARAT,Cement,"SHREE GANESH CONCRETE PVT LTD., GUJARAT, India",23,71.75,,,,0,,
SHREE GHANTAKARNA MAHAVIR CEMENT PVT. LTD.,GUJARAT,Cement,"SHREE GHANTAKARNA MAHAVIR CEMENT PVT. LTD., GUJARAT, India",23,71.75,,,,0,,
TATACHEMICALS LTD,GUJARAT,Cement,"TATACHEMICALS LTD, GUJARAT, India",23,71.75,,,,0,,
TULSIGAM GRINDING UNIT,GUJARAT,Cement,"TULSIGAM GRINDING UNIT, GUJARAT, India",23,71.75,,,,0,,
ULTRA TECH CEMENT LTD.-SEWAGRAM CEMENT WORKS,GUJARAT,Cement,"ULTRA TECH CEMENT LTD.-SEWAGRAM CEMENT WORKS, GUJARAT, India",23,71.75,,,,0,,
ULTRA TECH CEMENT LTD.-WANAKBORI,GUJARAT,Cement,"ULTRA TECH CEMENT LTD.-WANAKBORI, GUJARAT, India",23,71.75,,,,0,,
ULTRATECH - GUJARAT CEMENT WORKS,GUJARAT,Cement,"ULTRATECH - GUJARAT CEMENT WORKS, GUJARAT, India",23,71.75,,,,0,,
ULTRATECH - JAFRABAD CEMENTWORKS,GUJARAT,Cement,"ULTRATECH - JAFRABAD CEMENTWORKS, GUJARAT, India",23,71.75,,,,0,,
ULTRATECH - MAGDALLA CEMENT WORKS,GUJARAT,Cement,"ULTRATECH - MAGDALLA CEMENT WORKS, GUJARAT, India",23,71.75,,,,0,,
VADRAJ CEMENT LTD.,GUJARAT,Cement,"VADRAJ CEMENT LTD., GUJARAT, India",,,,,,0,,
VIKAS ENTERPRISE,GUJARAT,Cement,"VIKAS ENTERPRISE, GUJARAT, India",23,71.75,,,,0,,
AA ENERGY LIMITED,MAHARASHTRA,Cement,"AA ENERGY LIMITED, MAHARASHTRA, India",19.5,76,,,,0,,
AMBUJA CEMENTS LTD (UNIT: MARATHA),MAHARASHTRA,Cement,"AMBUJA CEMENTS LTD (UNIT: MARATHA), MAHARASHTRA, India",19.5,76,,,,0,,
CHANDA CEMENT WORKS,MAHARASHTRA,Cement,"CHANDA CEMENT WORKS, MAHARASHTRA, India",19.5,76,,,,0,,
DALMIA CEMENT (BHARAT) LIMITED,MAHARASHTRA,Cement,"DALMIA CEMENT (BHARAT) LIMITED, MAHARASHTRA, India",19.5,76,,,,0,,
DHULE CEMENT WORK,MAHARASHTRA,Cement,"DHULE CEMENT WORK, MAHARASHTRA, India",19.5,76,,,,0,,
DHULE GRINDING UNIT,MAHARASHTRA,Cement,"DHULE GRINDING UNIT, MAHARASHTRA, India",19.5,76,,,,0,,
JANTA CEMENT INDUSTRIES,MAHARASHTRA,Cement,"JANTA CEMENT INDUSTRIES, MAHARASHTRA, India",19.5,76,,,,0,,
JSW CEMENT LTD - BANDRA,MAHARASHTRA,Cement,"JSW CEMENT LTD - BANDRA, MAHARASHTRA, India",19.07715,72.86036,,,,0,,
JSW CEMENT LTD - DOLVI,MAHARASHTRA,Cement,"JSW CEMENT LTD - DOLVI, MAHARASHTRA, India",19.5,76,,,,0,,
MAHARASHTRA CEMENT PLANT ( A UNIT OF SHREE CEMENT LTD.),MAHARASHTRA,Cement,"MAHARASHTRA CEMENT PLANT ( A UNIT OF SHREE CEMENT LTD.), MAHARASHTRA, India",19.5,76,,,,0,,
MANIKGARH CEMENT AND MANIKGARH CEMENT UNIT-II,MAHARASHTRA,Cement,"MANIKGARH CEMENT AND MANIKGARH CEMENT UNIT-II, MAHARASHTRA, India",19.5,76,,,,0,,
NATIONAL CEMENT COMPANY,MAHARASHTRA,Cement,"NATIONAL CEMENT COMPANY, MAHARASHTRA, India",19.5,76,,,,0,,
NAVI MUMBAI CEMENT UNITE (PACKING TERMINAL),MAHARASHTRA,Cement,"NAVI MUMBAI CEMENT UNITE (PACKING TERMINAL), MAHARASHTRA, India",19.5,76,,,,0,,
ORIENT CEMENT LIMITED - JALGAON,MAHARASHTRA,Cement,"ORIENT CEMENT LIMITED - JALGAON, MAHARASHTRA, India",21.01009,75.56843,,,,0,,
PENNA CEMENT INDUSTRIES LTD-KANGAON,MAHARASHTRA,Cement,"PENNA CEMENT INDUSTRIES LTD-KANGAON, MAHARASHTRA, India",20.00649,74.13357,,,,0,,
RCCPL PRIVATE LIMITED,MAHARASHTRA,Cement,"RCCPL PRIVATE LIMITED, MAHARASHTRA, India",19.5,76,,,,0,,
RECON CEMENTS PVT LTD,MAHARASHTRA,Cement,"RECON CEMENTS PVT LTD, MAHARASHTRA, India",19.5,76,,,,0,,
RELIANCE CEMENT COMPANY PRIVATE LIMITED,MAHARASHTRA,Cement,"RELIANCE CEMENT COMPANY PRIVATE LIMITED, MAHARASHTRA, India",19.5,76,,,,0,,
SOLAPUR GRINDING UNIT,MAHARASHTRA,Cement,"SOLAPUR GRINDING UNIT, MAHARASHTRA, India",19.5,76,,,,0,,
THE INDIA CEMENTS LTD- PARLI,MAHARASHTRA,Cement,"THE INDIA CEMENTS LTD- PARLI, MAHARASHTRA, India",18.85018,76.53211,,,,0,,
ULTRA TECH CEMENT LTD.-NAGPUR,MAHARASHTRA,Cement,"ULTRA TECH CEMENT LTD.-NAGPUR, MAHARASHTRA, India",21.14631,79.08491,,,,0,,
ULTRATECH- AWARPUR CEMENT WORKS,MAHARASHTRA,Cement,"ULTRATECH- AWARPUR CEMENT WORKS, MAHARASHTRA, India",19.5,76,,,,0,,
ULTRATECH- HOTGI CEMENT WORKS,MAHARASHTRA,Cement,"ULTRATECH- HOTGI CEMENT WORKS, MAHARASHTRA, India",19.5,76,,,,0,,
ULTRATECH- RATNAGIRI CEMENT WORKS,MAHARASHTRA,Cement,"ULTRATECH- RATNAGIRI CEMENT WORKS, MAHARASHTRA, India",19.5,76,,,,0,,
ZUARI CEMENT LTD- SOLAPUR GRINDING UNIT,MAHARASHTRA,Cement,"ZUARI CEMENT LTD- SOLAPUR GRINDING UNIT, MAHARASHTRA, India",19.5,76,,,,0,,
PENNA CEMENT INDUSTRIES LTD-NELLORE,ANDHRA PRADESH,Cement,"PENNA CEMENT INDUSTRIES LTD-NELLORE, ANDHRA PRADESH, India",14.2732876,80.11655904,,,,0.6,11.46,
SWARNAMUKHI CONCRETES,ANDHRA PRADESH,Cement,"SWARNAMUKHI CONCRETES, ANDHRA PRADESH, India",14.56192054,78.85066451,,,,0.21,211,
LAKSHMANAN CEMENTS PRIVATE LIMITED,ANDHRA PRADESH,Cement,"LAKSHMANAN CEMENTS PRIVATE LIMITED, ANDHRA PRADESH, India",13.24323813,79.09924384,,,,0.3066,190,
DALMIA CEMENT (BHARAT) LTD- KADAPA,ANDHRA PRADESH,Cement,"DALMIA CEMENT (BHARAT) LTD- KADAPA, ANDHRA PRADESH, India",15.09349919,78.9684479,,,,0.525,180,
THE INDIA CEMENTS LTD- YERRAGUNTLA,ANDHRA PRADESH,Cement,"THE INDIA CEMENTS LTD- YERRAGUNTLA, ANDHRA PRADESH, India",14.69668261,78.56812579,,,,0.3066,226,
ZUARI CEMENT LTD - YERRAGUNTLA,ANDHRA PRADESH,Cement,"ZUARI CEMENT LTD - YERRAGUNTLA, ANDHRA PRADESH, India",14.6022607,78.52130983,,,,0.1533,233,
THE INDIA CEMENTS LTD- CHILAMKUR WORKS,ANDHRA PRADESH,Cement,"THE INDIA CEMENTS LTD- CHILAMKUR WORKS, ANDHRA PRADESH, India",14.71793534,78.54909233,,,,0.966,224,
ULTRATECH - AP CEMENT WORKS,ANDHRA PRADESH,Cement,"ULTRATECH - AP CEMENT WORKS, ANDHRA PRADESH, India",15.16050467,78.33884613,,,,0.54,285,
PANYAM CEMENT &AMP; MINERAL INDUSTRIES LTD.,ANDHRA PRADESH,Cement,"PANYAM CEMENT &AMP; MINERAL INDUSTRIES LTD., ANDHRA PRADESH, India",15.66575268,78.65008621,,,,0.504,316,
SREE JAYAJOTHI CEMENTS PVT. LTD.,ANDHRA PRADESH,Cement,"SREE JAYAJOTHI CEMENTS PVT. LTD., ANDHRA PRADESH, India",15.48465693,78.41511088,,,,0.3045,286.99,
"ramco ,KOLIMIGUNDLA CEMENT PLANT",ANDHRA PRADESH,Cement,"KOLIMIGUNDLA CEMENT PLANT, ANDHRA PRADESH, India",15.07659481,78.13194247,,,,0.672,272,
PENNA CEMENT INDUSTRIES LTD- TADIPATRI,ANDHRA PRADESH,Cement,"PENNA CEMENT INDUSTRIES LTD- TADIPATRI, ANDHRA PRADESH, India",14.95347469,78.07930433,,,,0.0783,277,
SRI CHAKRA CEMENTS LTD,ANDHRA PRADESH,Cement,"SRI CHAKRA CEMENTS LTD, ANDHRA PRADESH, India",16.38668492,80.4187647,,,,0.294,270,
SAGAR CEMENT LTD - GUDIPADU,ANDHRA PRADESH,Cement,"SAGAR CEMENT LTD - GUDIPADU, ANDHRA PRADESH, India",15.07963732,77.9869283,,,,0.4851,297,
PENNA CEMENT INDUSTRIES LTD- BOYAREDDYPALLI,ANDHRA PRADESH,Cement,"PENNA CEMENT INDUSTRIES LTD- BOYAREDDYPALLI, ANDHRA PRADESH, India",15.06461845,77.95384494,,,,0.84,294,
RAIN CEMENTS LTD- UN- II- LINE I,ANDHRA PRADESH,Cement,"RAIN CEMENTS LTD- UN- II- LINE I, ANDHRA PRADESH, India",15.31465141,77.96035753,,,,0.2625,300,
THE K.C.P. LTD.- MACHERLA,ANDHRA PRADESH,Cement,"THE K.C.P. LTD.- MACHERLA, ANDHRA PRADESH, India",16.60824108,79.47010684,,,,0.882,327,
PARASAKTI CEMENT INDUSTRIES LIMITED,ANDHRA PRADESH,Cement,"PARASAKTI CEMENT INDUSTRIES LIMITED, ANDHRA PRADESH, India",16.62422112,79.50276967,,,,0.2646,335.74,
JSW CEMENT LTD - NANDYAL,ANDHRA PRADESH,Cement,"JSW CEMENT LTD - NANDYAL, ANDHRA PRADESH, India",15.95406704,78.27175128,,,,0.42,312,
ANDHRA CEMENTS LIMITED,ANDHRA PRADESH,Cement,"ANDHRA CEMENTS LIMITED, ANDHRA PRADESH, India",16.72577292,79.73110979,,,,0.3906,312,
THE K.C.P. LTD- MUKTYALA,ANDHRA PRADESH,Cement,"THE K.C.P. LTD- MUKTYALA, ANDHRA PRADESH, India",16.8380688,80.0641135,,,,0.105,337,
NCL INDUSTRIES LTD,ANDHRA PRADESH,Cement,"CEMENT PLANT, ANDHRA PRADESH, India",16.81472931,80.51536547,,,,0.525,339,
BHAVYA CEMENTS PRIVATE LIMITED,ANDHRA PRADESH,Cement,"BHAVYA CEMENTS PRIVATE LIMITED, ANDHRA PRADESH, India",16.93274098,80.01855827,,,,0.126,310,
SAGAR CEMENT LTD - dachepalli,ANDHRA PRADESH,Cement,"DACHEPALLI, ANDHRA PRADESH, India",16.93943597,80.03250346,,,,0.105,329,
THE RAMCO CEMENTS LTD- JAYANTHIPURAM,ANDHRA PRADESH,Cement,"THE RAMCO CEMENTS LTD- JAYANTHIPURAM, ANDHRA PRADESH, India",16.93398949,80.41786179,,,,0.063,376.26,
HEMANDARI CEMENT LTD,ANDHRA PRADESH,Cement,"HEMANDARI CEMENT LTD, ANDHRA PRADESH, India",16.96561946,80.35197837,,,,0.7665,380,
BALAJI CEMENT WORKS,ANDHRA PRADESH,Cement,"BALAJI CEMENT WORKS, ANDHRA PRADESH, India",17.06272545,80.34689521,,,,0.567,402,
MY HOME INDUSTRIES PRIVATE LIMITED -VGU,ANDHRA PRADESH,Cement,"MY HOME INDUSTRIES PRIVATE LIMITED -VGU, ANDHRA PRADESH, India",17.52587422,82.78189657,,,,0.441,600,
"THE RAMCO CEMENTS LIMITED , Vizag Grinding Unit,",ANDHRA PRADESH,Cement,"TEJAINFRA TECH, ANDHRA PRADESH, India",17.61785755,82.89119387,,,,0.285,625.08,
VIZAG GRINDING UNIT,ANDHRA PRADESH,Cement,"VIZAG GRINDING UNIT, ANDHRA PRADESH, India",17.61898247,82.8936857,,,,0.45,620,
VIZAG GRINDING UNIT,ANDHRA PRADESH,Cement,"VIZAG GRINDING UNIT, ANDHRA PRADESH, India",17.62160875,82.89257422,,,,0.285,620,
SAGAR CEMENT LIMITED,ANDHRA PRADESH,Cement,"SAGAR CEMENT LIMITED, ANDHRA PRADESH, India",17.65581929,82.92664969,,,,0.6,624,
THONDEBHAVI CEMENT WORKS,KARNATAKA,Cement,"THONDEBHAVI CEMENT WORKS, KARNATAKA, India",13.58975132,78.03722515,,,,2.3625,389.64,
HEBBAL CEMENTS,KARNATAKA,Cement,"HEBBAL CEMENTS, KARNATAKA, India",13.0140536,77.54848023,,,,0.39,447.38,
KUDITHINI CEMENT WORKS,KARNATAKA,Cement,"KUDITHINI CEMENT WORKS, KARNATAKA, India",15.33615815,77.41384373,,,,0.63,467.07,
ASHTECH INDIA PVT LTD,KARNATAKA,Cement,"ASHTECH INDIA PVT LTD, KARNATAKA, India",16.73616713,78.14712467,,,,1.8,466,
J.K. CEMENT WORKS,KARNATAKA,Cement,"J.K. CEMENT WORKS, KARNATAKA, India",16.31180371,77.5859352,,,,0.36,425.7,
HEIDELBERG CEMENT INDIA LTD- AMMASANDRA,KARNATAKA,Cement,"HEIDELBERG CEMENT INDIA LTD- AMMASANDRA, KARNATAKA, India",13.34876712,76.72835528,,,,0.48,455.98,
JSW CEMENT LTD - VIJAYNAGAR,KARNATAKA,Cement,"JSW CEMENT LTD - VIJAYNAGAR, KARNATAKA, India",15.18001679,76.70083782,,,,1.08,448.97,
MATHOD GRINDING UNIT,KARNATAKA,Cement,"MATHOD GRINDING UNIT, KARNATAKA, India",14.24523666,76.48902432,,,,0.525,409.3,
CHETTINAD CEMENT -KALLUR,KARNATAKA,Cement,"CHETTINAD CEMENT -KALLUR, KARNATAKA, India",11.18728351,78.17981985,,,,0.087,549,
ULTRATECH- GINIGERA CEMENT WORKS (G),KARNATAKA,Cement,"ULTRATECH- GINIGERA CEMENT WORKS (G), KARNATAKA, India",15.50986271,76.58083397,,,,0.153,493.5,
SHREE CEMENT LIMITED - KODLA,KARNATAKA,Cement,"SHREE CEMENT LIMITED - KODLA, KARNATAKA, India",17.12968011,77.53076412,,,,0.825,547.64,
SHRI Balaji Cement and Power,KARNATAKA,Cement,"RP CEMENTS - CHIKKAMANGALORE, KARNATAKA, India",16.78526754,77.11482231,,,,0.63,531.85,
KALBURGI CEMENT PVT LTD,KARNATAKA,Cement,"KALBURGI CEMENT PVT LTD, KARNATAKA, India",17.46698065,77.72412228,,,,1.1445,570,
ULTRATECH- RAJASHREE CEMENT WORKS,KARNATAKA,Cement,"ULTRATECH- RAJASHREE CEMENT WORKS, KARNATAKA, India",17.2948675,77.4683528,,,,1.281,568.41,
